age_band_id,age_band_label,min_months,max_months,age_band_is_active,stage1_wrapper_ux_slug,stage1_wrapper_ux_label,stage1_wrapper_rank_in_band,stage1_mapping_is_active,development_need_slug,development_need_canonical_name,stage1_why_it_matters_ux_description,stage2_category_type_slug,stage2_category_type_label,stage2_category_type_name,stage2_play_ideas_rank,stage2_play_idea_mapping_rationale,stage3_product_name,stage3_product_brand,stage3_product_rank_in_category,stage3_product_mapping_rationale,optional_need_meta_stage_anchor_month,optional_need_meta_stage_phase,optional_need_meta_stage_reason,optional_category_image_url,optional_category_safety_notes,ref_ux_wrapper_uuid,ref_development_need_uuid,ref_category_type_uuid,ref_product_uuid
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",sorting-matching-toys,Sorting and matching toys,Sorting and matching toys,2,Sorting and matching skills emerge as color recognition begins around 27-30 months.,Melissa & Doug Stack Sort Board Toy,Melissa & Doug,4,"Sorting and matching skills emerge as color recognition begins around 27-30 months. | Product note: Encourages sorting, matching, counting, stacking, dexterity, fine motor skills, and color recognition. | Encourages sorting, matching, counting, stacking, dexterity, fine motor skills, and color recognition.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,36e74bc3-7eb5-45cf-b1e6-37fdfb86fdf0,05ec8d9e-fa69-482c-8267-9c1519a24d1f
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",sand-water-play-toys,Sand and water play toys,Sand and water play toys,2,Sand and water play support sensory exploration and parallel/cooperative play at age 2.,Chad Valley Sand and Water Table,Chad Valley,1,"Sand and water play support sensory exploration and parallel/cooperative play at age 2. | Product note: Affordable and sturdy, with two compartments for sand and water, promoting sensory play. The waterfall toy adds an engaging element for toddlers learning cause and effect. | Affordable and sturdy, with two compartments for sand and water, promoting sensory play. The waterfall toy adds an engaging element for toddlers learning cause and effect.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,4ce479dd-39be-44f6-84d9-a4cf0bf20832,a1c2ba14-8e60-4229-86cf-bd46cb7510c3
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",sand-water-play-toys,Sand and water play toys,Sand and water play toys,2,Sand and water play support sensory exploration and parallel/cooperative play at age 2.,DOLU – 3-in-1 Activity Sand and Water Play Table,DOLU,2,"Sand and water play support sensory exploration and parallel/cooperative play at age 2. | Product note: Versatile 3-in-1 design (sand, water, drawing table) offers varied play. Included moulds and beakers support fine motor skills and imaginative play for toddlers. | Versatile 3-in-1 design (sand, water, drawing table) offers varied play. Included moulds and beakers support fine motor skills and imaginative play for toddlers.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,4ce479dd-39be-44f6-84d9-a4cf0bf20832,816cd4d4-93af-4f6f-8afe-31090b793273
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",sand-water-play-toys,Sand and water play toys,Sand and water play toys,2,Sand and water play support sensory exploration and parallel/cooperative play at age 2.,Early Learning Centre Sand and Water Table,ELC,3,"Sand and water play support sensory exploration and parallel/cooperative play at age 2. | Product note: Dual troughs for sand and water encourage sensory exploration and fine motor skill development, with included tools suitable for small hands. The lid with a road map offers additional play value for this age group. | Dual troughs for sand and water encourage sensory exploration and fine motor skill development, with included tools suitable for small hands. The lid with a road map offers additional play value for this age group.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,4ce479dd-39be-44f6-84d9-a4cf0bf20832,e2bee614-9c93-40a3-84c2-c5d9b12fec46
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",sand-water-play-toys,Sand and water play toys,Sand and water play toys,2,Sand and water play support sensory exploration and parallel/cooperative play at age 2.,Little Tikes Anchors Away Pirate Ship Sand and Water Table,Little Tikes,4,"Sand and water play support sensory exploration and parallel/cooperative play at age 2. | Product note: Interactive pirate theme with water cannon, spinning features, and anchor pulley system provides engaging activities for developing motor skills and imaginative play in toddlers. | Interactive pirate theme with water cannon, spinning features, and anchor pulley system provides engaging activities for developing motor skills and imaginative play in toddlers.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,4ce479dd-39be-44f6-84d9-a4cf0bf20832,d57067fe-1a87-4004-9369-c2dd97e8a627
25-27m,25–27 months,25,27,true,independence-and-practical-life-skills,Do it myself,5,true,independence-and-practical-life-skills,Independence and practical life skills,"Wanting to help with everyday tasks, feeding self with utensils, and participating in self-care routines.",tea-sets-tableware,Tea sets and tableware,Tea sets and tableware,2,Tea party play supports pretend scenarios and practical pouring/serving skills emerging at this age.,11 Piece Musical Tea Set - Rainbow Fairy,Floss & Rock,1,Tea party play supports pretend scenarios and practical pouring/serving skills emerging at this age. | Product note: Encourages imaginative play and social skills. | Encourages imaginative play and social skills.,26,emerging,"Strong increase in desire to participate in practical tasks around age two, aligned with 'Helper' developmental stage.",,,cc64d9e5-3a03-403d-8505-38cc95b569fa,ab5241db-ad6f-4f2f-9404-12b2d8d066a1,4da14924-7910-46aa-97c5-757c9adc5933,8ac54f35-9207-44f9-8c6d-7d6d1f4dafcf
25-27m,25–27 months,25,27,true,independence-and-practical-life-skills,Do it myself,5,true,independence-and-practical-life-skills,Independence and practical life skills,"Wanting to help with everyday tasks, feeding self with utensils, and participating in self-care routines.",tea-sets-tableware,Tea sets and tableware,Tea sets and tableware,2,Tea party play supports pretend scenarios and practical pouring/serving skills emerging at this age.,Disney Princess 3 Piece Tableware Dinner Set - Pink,Disney Princess,2,"Tea party play supports pretend scenarios and practical pouring/serving skills emerging at this age. | Product note: Perfect for all Disney Princess fans. Set includes plate, bowl and 250ml tumbler. Great for encouraging children to dine with the rest of the family at mealtimes. Lightweight and perfectly portioned for little hands. Microwave and dishwasher safe. Recommended age range 24 months+. | Perfect for all Disney Princess fans. Set includes plate, bowl and 250ml tumbler. Great for encouraging children to dine with the rest of the family at mealtimes. Lightweight and perfectly portioned for little hands. Microwave and dishwasher safe. Recommended age range 24 months+.",26,emerging,"Strong increase in desire to participate in practical tasks around age two, aligned with 'Helper' developmental stage.",,,cc64d9e5-3a03-403d-8505-38cc95b569fa,ab5241db-ad6f-4f2f-9404-12b2d8d066a1,4da14924-7910-46aa-97c5-757c9adc5933,807622e5-507e-43e6-b0c2-91befb75230e
25-27m,25–27 months,25,27,true,independence-and-practical-life-skills,Do it myself,5,true,independence-and-practical-life-skills,Independence and practical life skills,"Wanting to help with everyday tasks, feeding self with utensils, and participating in self-care routines.",tea-sets-tableware,Tea sets and tableware,Tea sets and tableware,2,Tea party play supports pretend scenarios and practical pouring/serving skills emerging at this age.,Minnie Mouse 7 Piece Dinner Set,StorLine,3,"Tea party play supports pretend scenarios and practical pouring/serving skills emerging at this age. | Product note: Adorable Minnie Mouse design, perfect for breakfast, lunch and dinners, 450ml capacity, resistant to drops and breakages, push button cap and strap. | Adorable Minnie Mouse design, perfect for breakfast, lunch and dinners, 450ml capacity, resistant to drops and breakages, push button cap and strap.",26,emerging,"Strong increase in desire to participate in practical tasks around age two, aligned with 'Helper' developmental stage.",,,cc64d9e5-3a03-403d-8505-38cc95b569fa,ab5241db-ad6f-4f2f-9404-12b2d8d066a1,4da14924-7910-46aa-97c5-757c9adc5933,05939660-4197-4140-8654-004fd420cf76
25-27m,25–27 months,25,27,true,independence-and-practical-life-skills,Do it myself,5,true,independence-and-practical-life-skills,Independence and practical life skills,"Wanting to help with everyday tasks, feeding self with utensils, and participating in self-care routines.",tea-sets-tableware,Tea sets and tableware,Tea sets and tableware,2,Tea party play supports pretend scenarios and practical pouring/serving skills emerging at this age.,PAW Patrol Rainbow Kids Plastic Diner Set - Blue,PAW Patrol,4,Tea party play supports pretend scenarios and practical pouring/serving skills emerging at this age. | Product note: Lightweight and perfectly portioned for little hands. Microwave and dishwasher safe. Recommended age range 24 months+. | Lightweight and perfectly portioned for little hands. Microwave and dishwasher safe. Recommended age range 24 months+.,26,emerging,"Strong increase in desire to participate in practical tasks around age two, aligned with 'Helper' developmental stage.",,,cc64d9e5-3a03-403d-8505-38cc95b569fa,ab5241db-ad6f-4f2f-9404-12b2d8d066a1,4da14924-7910-46aa-97c5-757c9adc5933,802be67e-736b-40f8-b18f-a74006e2f4ed
25-27m,25–27 months,25,27,true,independence-and-practical-life-skills,Do it myself,5,true,independence-and-practical-life-skills,Independence and practical life skills,"Wanting to help with everyday tasks, feeding self with utensils, and participating in self-care routines.",tea-sets-tableware,Tea sets and tableware,Tea sets and tableware,2,Tea party play supports pretend scenarios and practical pouring/serving skills emerging at this age.,Peppa Pig Kids Plastic Dinner Set - Pink,Peppa Pig,5,Tea party play supports pretend scenarios and practical pouring/serving skills emerging at this age. | Product note: Lightweight and perfectly portioned for little hands. Microwave and dishwasher safe. Recommended age range 24 months+. | Lightweight and perfectly portioned for little hands. Microwave and dishwasher safe. Recommended age range 24 months+.,26,emerging,"Strong increase in desire to participate in practical tasks around age two, aligned with 'Helper' developmental stage.",,,cc64d9e5-3a03-403d-8505-38cc95b569fa,ab5241db-ad6f-4f2f-9404-12b2d8d066a1,4da14924-7910-46aa-97c5-757c9adc5933,5b6fdeb0-06e4-4892-a120-a4a0e0abd865
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",wooden-building-blocks,Wooden building blocks,Wooden building blocks,3,Block play supports spatial skills and becomes more complex around age 2 with intentional building.,John Lewis 100 Wooden Building Blocks,John Lewis,1,"Block play supports spatial skills and becomes more complex around age 2 with intentional building. | Product note: Helps develop fine motor skills, hand-to-eye coordination, imaginative play, and early knowledge of numbers, shapes, and colour recognition. Suitable from 18 months. | Helps develop fine motor skills, hand-to-eye coordination, imaginative play, and early knowledge of numbers, shapes, and colour recognition. Suitable from 18 months.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,4fa0aa0f-55e4-42e3-b9c2-77f14658de0f,e9a45fbc-172c-4565-bcf7-e47656b217fe
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",wooden-building-blocks,Wooden building blocks,Wooden building blocks,3,Block play supports spatial skills and becomes more complex around age 2 with intentional building.,Kids Building Blocks - Montessori Toy Colourful Construction Toy,Jaques of London,2,"Block play supports spatial skills and becomes more complex around age 2 with intentional building. | Product note: Develops fine motor skills, imaginative play, and early learning of shapes and colours. Suitable for 0+ years. | Develops fine motor skills, imaginative play, and early learning of shapes and colours. Suitable for 0+ years.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,4fa0aa0f-55e4-42e3-b9c2-77f14658de0f,143b49b1-60bf-408a-9860-c1185aee125a
